k,Good points,Perimeter,circle perimeter,Naive perimeter,Configs computed,Max angle of sol,Longest edge len,Running time in seconds
2510,1324,176.31835378479107,176.44539727227112,177.59952207717654,577837,0.24497866312686423,11,0.562846651
2511,1325,176.3575258193418,176.46948338429598,177.63489694498625,579026,0.3217505543966423,12,0.583044368
2512,1330,176.3921441021225,176.56998844768432,177.6702647695169,580832,0.24497866312686423,11,0.565470575
2513,1333,176.42270905233295,176.67049351107266,177.70562555497392,581047,0.24497866312686423,10,0.56225014
2514,1333,176.46188108688366,176.69457962309752,177.74097930555845,581707,0.3217505543966423,11,0.594583766
2515,1333,176.49649936966438,176.71866573512239,177.7763260254675,582366,0.24497866312686423,11,0.583069442
2516,1333,176.5356714042151,176.74275184714728,177.81166571889392,583037,0.3217505543966423,12,0.596223981
2517,1333,176.5702896869958,176.76683795917214,177.84699839002636,583694,0.24497866312686423,11,0.592272382
2518,1336,176.60085463720625,176.86734302256048,177.8823240430493,577364,0.24497866312686423,10,0.581926007
2519,1339,176.64002667175697,176.96784808594882,177.9176426821431,577107,0.3217505543966423,11,0.560134031
2520,1340,176.67464495453768,176.99193419797368,177.952954311484,578363,0.24497866312686423,11,0.58919121
2521,1341,176.7138169890884,177.01602030999857,177.98825893524403,579661,0.3217505543966423,12,0.599404538
2522,1339,176.7484352718691,177.0496612494672,178.0235565575911,578541,0.24497866312686423,11,0.558287926
2523,1337,176.77900022207956,177.08330218893582,178.058847182689,577467,0.24497866312686423,10,0.565773337
2524,1336,176.81817225663028,177.11694312840447,178.0941308146974,576635,0.3217505543966423,11,0.581812307
2525,1337,176.85279053941096,177.1505840678731,178.12940745777186,577194,0.24497866312686423,10,0.585666059
2526,1337,176.8919625739617,177.18422500734175,178.1646771160638,577818,0.3217505543966423,12,0.589199731
2527,1338,176.92210857831463,177.21786594681038,178.19993979372055,579178,0.24497866312686423,8,0.584633601
2528,1336,176.94619469033952,177.25150688627903,178.23519549488532,579671,0.24497866312686423,8,0.564829647
2529,1334,176.98536672489024,177.28514782574766,178.27044422369724,578112,0.3217505543966423,9,0.588369533
2530,1335,177.01998500767095,177.29623715068792,178.30568598429133,579298,0.24497866312686423,9,0.585088545
2531,1336,177.05915704222167,177.30732647562817,178.34092078079857,580500,0.3217505543966423,10,0.58635965
2532,1337,177.09377532500233,177.31841580056843,178.37614861734576,581701,0.24497866312686423,8,0.591613365
2533,1336,177.12434027521283,177.32950512550866,178.41136949805576,581667,0.24497866312686423,9,0.604099736
2534,1337,177.16351230976355,177.3405944504489,178.44658342704727,582869,0.3217505543966423,10,0.607949228
2535,1336,177.19813059254426,177.35168377538915,178.48179040843496,583105,0.24497866312686423,10,0.600548115
2536,1337,177.23730262709498,177.3627731003294,178.5169904463294,584312,0.3217505543966423,11,0.579448612
2537,1338,177.27192090987566,177.37386242526964,178.55218354483716,585527,0.24497866312686423,10,0.59734989
2538,1337,177.30248586008614,177.3936272631067,178.58736970806078,585291,0.24497866312686423,10,0.597263567
2539,1336,177.34165789463685,177.4133921009438,178.62254894009865,585232,0.3217505543966423,11,0.592530866
2540,1335,177.37627617741757,177.43315693878088,178.65772124504525,585016,0.24497866312686423,11,0.591930094
2541,1336,177.41544821196825,177.45292177661796,178.692886626991,586201,0.3217505543966423,10,0.595975002
2542,1334,177.45006649474897,177.47268661445506,178.72804509002222,586716,0.24497866312686423,11,0.59679249
2543,1335,177.48063144495944,177.49245145229216,178.7631966382213,587987,0.24497866312686423,10,0.605952617
2544,1334,177.50789501594156,177.51221629012926,178.7983412756666,588583,0.24497866312686423,8,0.59625709
2545,1333,177.53198112796642,177.53198112796636,178.83347900643238,588359,0.24497866312686423,8,0.596356055
2546,1334,177.57115316251713,177.57115316251708,178.86860983458908,589537,0.3217505543966423,9,0.594906995
2547,1335,177.60577144529782,177.61032519706782,178.90373376420297,590698,0.24497866312686423,8,0.603725321
2548,1335,177.64494347984854,177.64949723161854,178.9388507993364,591361,0.3217505543966423,9,0.594152155
2549,1335,177.67956176262925,177.68866926616928,178.97396094404775,592005,0.24497866312686423,9,0.602792805
2550,1335,177.71012671283972,177.72784130072,179.00906420239141,592658,0.24497866312686423,9,0.585448927
2551,1335,177.74929874739044,177.76701333527075,179.04416057841777,593343,0.3217505543966423,10,0.597513879
2552,1336,177.78391703017112,177.80618536982146,179.07925007617328,594566,0.24497866312686423,9,0.600870573
2553,1337,177.82308906472187,177.84535740437218,179.1143326997004,595789,0.3217505543966423,11,0.605284939
2554,1337,177.85770734750258,177.87997568715286,179.14940845303767,595545,0.24497866312686423,10,0.607652897
2555,1337,177.88827229771303,177.91459396993355,179.18447734021964,595503,0.24497866312686423,10,0.595843424
2556,1334,177.92744433226375,177.94921225271426,179.21953936527692,593323,0.3217505543966423,11,0.599159891
2557,1336,177.96206261504446,177.98383053549495,179.2545945322362,593529,0.24497866312686423,10,0.615246981
2558,1334,178.00123464959518,178.01844881827563,179.2896428451202,590466,0.3217505543966423,12,0.604748283
2559,1336,178.0358529323759,178.05306710105629,179.32468430794773,589451,0.24497866312686423,11,0.59655643
2560,1336,178.06641788258634,178.087685383837,179.35971892473373,589448,0.24497866312686423,10,0.59173594
2561,1336,178.10558991713705,178.12230366661768,179.39474669948908,590157,0.3217505543966423,11,0.59358435
2562,1335,178.14020819991777,178.1670339310266,179.42976763622082,589641,0.24497866312686423,11,0.587437999
2563,1334,178.17938023446848,178.21176419543548,179.46478173893217,589480,0.3217505543966423,12,0.573407096
2564,1333,178.2139985172492,178.25649445984436,179.49978901162228,588783,0.24497866312686423,11,0.566905534
2565,1332,178.24456346745964,178.30122472425325,179.53478945828655,587894,0.24497866312686423,10,0.594479362
2566,1332,178.28373550201036,178.34595498866213,179.56978308291636,589074,0.3217505543966423,11,0.585724942
2567,1331,178.31835378479107,178.390685253071,179.6047698894993,588600,0.24497866312686423,11,0.603412646
2568,1330,178.3575258193418,178.4354155174799,179.63974988201903,589032,0.3217505543966423,12,0.59559598
2569,1329,178.3921441021225,178.48014578188878,179.67472306445532,588364,0.24497866312686423,11,0.592070549
2570,1330,178.42270905233295,178.51931781643952,179.7096894407841,589542,0.24497866312686423,10,0.576793754
2571,1331,178.46188108688366,178.55848985099024,179.74464901497745,590708,0.3217505543966423,11,0.588371215
2572,1335,178.49649936966438,178.60744749600477,179.7796017910035,593461,0.24497866312686423,11,0.592085286
2573,1339,178.5356714042151,178.65640514101932,179.81454777282661,596272,0.3217505543966423,12,0.599970257
2574,1339,178.5702896869958,178.70536278603385,179.8494869644073,596924,0.24497866312686423,11,0.603338825
2575,1339,178.60085463720625,178.75432043104834,179.88441936970213,597594,0.24497866312686423,10,0.602549133
2576,1339,178.64002667175697,178.79349246559906,179.91934499266395,598253,0.3217505543966423,11,0.60348165
2577,1339,178.67464495453768,178.8326645001498,179.95426383724168,598885,0.24497866312686423,11,0.578122129
2578,1339,178.7138169890884,178.87183653470052,179.98917590738046,599559,0.3217505543966423,12,0.597044203
2579,1339,178.74843527186906,178.91100856925124,180.0240812070216,600228,0.24497866312686423,10,0.604190186
2580,1339,178.77900022207956,178.95996621426576,180.05897974010256,600880,0.24497866312686423,10,0.57799467
2581,1339,178.81817225663028,179.0089238592803,180.09387151055702,601525,0.3217505543966423,11,0.603764367
2582,1343,178.85279053941096,179.0578815042948,180.12875652231486,604463,0.24497866312686423,10,0.615542551
2583,1347,178.8919625739617,179.10683914930934,180.16363477930207,607612,0.3217505543966423,12,0.581343054
2584,1348,178.92210857831463,179.14601118386008,180.19850628544094,608846,0.24497866312686423,9,0.616414305
2585,1349,178.94619469033952,179.1851832184108,180.23337104464994,610067,0.24497866312686423,9,0.600667691
2586,1348,178.98536672489024,179.19585057652927,180.26822906084374,609168,0.3217505543966423,10,0.603638584
2587,1347,179.01998500767095,179.20651793464776,180.30308033793315,608303,0.24497866312686423,10,0.588431839
2588,1347,179.05915704222167,179.21718529276623,180.33792487982538,608961,0.3217505543966423,11,0.620387347
2589,1348,179.09377532500233,179.22785265088473,180.37276269042368,610151,0.24497866312686423,9,0.612556922
2590,1348,179.12434027521283,179.23852000900322,180.40759377362767,610811,0.24497866312686423,10,0.624612794
2591,1349,179.16351230976355,179.2491873671217,180.4424181333331,612071,0.3217505543966423,11,0.604339648
2592,1348,179.18883537745882,179.2598547252402,180.47723577343203,610587,0.24497866312686423,7,0.624017121
2593,1347,179.22800741200953,179.27052208335866,180.51204669781276,609046,0.3217505543966423,8,0.617824396
2594,1347,179.26262569479022,179.30514036613934,180.5468509103598,608818,0.24497866312686423,8,0.622940663
2595,1347,179.30179772934096,179.33975864892,180.58164841495397,608669,0.3217505543966423,9,0.615580686
2596,1342,179.33641601212165,179.3743769317007,180.61643921547233,604576,0.24497866312686423,8,0.60969526
2597,1344,179.36698096233212,179.40899521448137,180.65122331578817,604652,0.24497866312686423,8,0.601590919
2598,1344,179.40615299688284,179.44361349726205,180.68600071977113,605288,0.3217505543966423,9,0.601444323
2599,1346,179.44077127966355,179.47823178004273,180.72077143128703,605193,0.24497866312686423,9,0.602164034
2600,1346,179.47994331421427,179.51285006282342,180.75553545419805,604347,0.3217505543966423,10,0.581553557
2601,1346,179.50789501594156,179.5474683456041,180.79029279236264,604971,0.24497866312686423,9,0.57894849
2602,1345,179.53198112796642,179.592198610013,180.8250434496355,604356,0.24497866312686423,9,0.601998302
2603,1344,179.57115316251713,179.6369288744219,180.85978742986768,603885,0.3217505543966423,10,0.576311297
2604,1344,179.60577144529782,179.6816591388308,180.89452473690653,604011,0.24497866312686423,9,0.598549697
2605,1344,179.64494347984854,179.72638940323972,180.92925537459564,604514,0.3217505543966423,10,0.592208001
2606,1344,179.67956176262925,179.7711196676486,180.96397934677498,605127,0.24497866312686423,10,0.599024755
2607,1344,179.71012671283972,179.8158499320575,180.99869665728082,605835,0.24497866312686423,10,0.611129865
2608,1343,179.74929874739044,179.8605801964664,181.03340730994574,606363,0.3217505543966423,11,0.603379897
2609,1342,179.7746218150857,179.90531046087528,181.06811130859867,605779,0.24497866312686423,8,0.586668568
2610,1343,179.81379384963643,179.944482495426,181.10280865706486,606946,0.3217505543966423,9,0.582168926
2611,1344,179.84841213241714,179.98365452997672,181.13749935916582,608133,0.24497866312686423,9,0.590031269
2612,1344,179.88758416696786,180.02282656452743,181.17218341871956,608775,0.3217505543966423,10,0.600843553
2613,1344,179.92220244974854,180.06199859907815,181.20686083954027,609408,0.24497866312686423,9,0.605295215
2614,1344,179.95276739995901,180.10117063362887,181.24153162543865,610060,0.24497866312686423,9,0.58489894
2615,1344,179.99193943450973,180.14034266817958,181.2761957802216,610713,0.3217505543966423,10,0.59057582
2616,1345,180.02655771729044,180.17951470273033,181.31085330769253,611926,0.24497866312686423,10,0.583593892
