File Path,k_value,Running_Time_Sec
output/summary/000323_s.txt,N/A,0.03291187
output/summary/000324_s.txt,N/A,0.032332748
output/summary/000325_s.txt,N/A,0.032596538
output/summary/000326_s.txt,N/A,0.032561269
output/summary/000327_s.txt,N/A,0.032784411
output/summary/000328_s.txt,N/A,0.032925141
output/summary/000329_s.txt,N/A,0.032782595
output/summary/000330_s.txt,N/A,0.032786506
output/summary/000331_s.txt,N/A,0.033225667
output/summary/000332_s.txt,N/A,0.032944138
output/summary/000333_s.txt,N/A,0.032621611
output/summary/000334_s.txt,N/A,0.032879115
output/summary/000335_s.txt,N/A,0.033037027
output/summary/000336_s.txt,N/A,0.033030391
output/summary/000337_s.txt,N/A,0.033273858
output/summary/000338_s.txt,N/A,0.032984296
output/summary/000339_s.txt,N/A,0.03325074
output/summary/000340_s.txt,N/A,0.033134035
output/summary/000341_s.txt,N/A,0.033130963
output/summary/000342_s.txt,N/A,0.03314535
output/summary/000343_s.txt,N/A,0.03325961
output/summary/000344_s.txt,N/A,0.034502293
output/summary/000345_s.txt,N/A,0.034664604
output/summary/000346_s.txt,N/A,0.034842769
output/summary/000347_s.txt,N/A,0.034400884
output/summary/000348_s.txt,N/A,0.034671308
output/summary/000349_s.txt,N/A,0.034723969
output/summary/000350_s.txt,N/A,0.034934261
output/summary/000351_s.txt,N/A,0.034757842
output/summary/000352_s.txt,N/A,0.034599792
output/summary/000353_s.txt,N/A,0.034430636
output/summary/000354_s.txt,N/A,0.034752185
output/summary/000355_s.txt,N/A,0.035011296
output/summary/000356_s.txt,N/A,0.034551321
output/summary/000357_s.txt,N/A,0.034228655
output/summary/000358_s.txt,N/A,0.034546223
output/summary/000359_s.txt,N/A,0.034772438
output/summary/000360_s.txt,N/A,0.034815042
output/summary/000361_s.txt,N/A,0.0348288
output/summary/000362_s.txt,N/A,0.034826705
output/summary/000363_s.txt,N/A,0.034795137
output/summary/000364_s.txt,N/A,0.035262095
output/summary/000365_s.txt,N/A,0.035258044
output/summary/000366_s.txt,N/A,0.03500061
output/summary/000367_s.txt,N/A,0.03515
output/summary/000368_s.txt,N/A,0.035381942
output/summary/000369_s.txt,N/A,0.035181219
output/summary/000370_s.txt,N/A,0.03491226
output/summary/000371_s.txt,N/A,0.034732559
