k,Area,Configs computed,DP duration,Longest edge len,Longest primitive edge len,Max angle of sol,Naive perimeter,Perimeter,Running time in seconds,UB max turn_angle,UB primitive edge len,boundary grid points,circle perimeter,vertices
8956,8878.5,1438212,0.602468839,13.0,6.082762530298219,0.19739555984988044,335.47640039531956,334.39595388692976,0.943398404,0.453836860001635,12,153,334.4169490455866,56
8957,8879.0,1437207,0.628498113,13.0,5.0990195135927845,0.19739555984988044,335.4951290150352,334.4122108702244,0.967079831,0.45381996990634577,12,154,334.4276164037051,56
8958,8879.5,1436846,0.670750768,14.0,5.0990195135927845,0.19739555984988158,335.5138565893061,334.4319757080615,1.009995905,0.4538030823251183,12,155,334.4382837618236,55
8959,8885.0,1436133,0.614403138,10.0,6.082762530298219,0.19739555984988044,335.53258311830734,334.4489511199423,0.951911118,0.4537861972572978,12,146,334.4489511199421,56
8960,8885.5,1437263,0.632593311,10.0,6.082762530298219,0.19739555984988044,335.5513086022139,334.4652081032368,0.969211866,0.4537693147022297,12,147,334.46520810323665,56
8961,8886.0,1438387,0.645107851,11.0,5.0990195135927845,0.19739555984988044,335.5700330412007,334.48146508653144,0.982787919,0.4537524346592597,12,148,334.4814650865312,56
8962,8886.5,1437767,0.622884983,11.0,5.0990195135927845,0.19739555984988158,335.58875643544275,334.50122992436854,0.958565571,0.4537355571277336,12,149,334.50438013778734,55
8963,8887.5,1437319,0.625822846,12.0,5.0990195135927845,0.19739555984988044,335.6074787851148,334.52063712108213,0.960588027,0.45371868210699773,12,149,334.5272951890435,55
8964,8889.0,1435491,0.630199157,12.0,6.082762530298219,0.19739555984988044,335.62620009039165,334.53899842056825,0.96429519,0.45370180959639844,12,148,334.5502102402997,56
8965,8889.5,1437208,0.63243861,12.0,5.0990195135927845,0.19739555984988044,335.64492035144815,334.5552554038628,0.963168024,0.45368493959528244,12,149,334.57312529155587,56
8966,8890.0,1437165,0.654824974,12.0,5.0990195135927845,0.19739555984988158,335.66363956845896,334.5750202416999,0.986327737,0.45366807210299653,12,150,334.59604034281205,55
8967,8891.0,1438808,0.631596255,13.0,5.0990195135927845,0.19739555984988044,335.68235774159876,334.5944274384135,0.961720635,0.4536512071188879,12,150,334.6189553940682,55
8968,8892.5,1438620,0.627745846,12.0,6.082762530298219,0.19739555984988044,335.7010748710422,334.6127887378997,0.955960633,0.453634344642304,12,149,334.6418704453244,56
8969,8893.0,1438220,0.629602431,13.0,5.0990195135927845,0.19739555984988044,335.7197909569637,334.6290457211942,0.957711686,0.4536174846725925,12,150,334.6647854965805,56
8970,8893.5,1439291,0.634863418,13.0,5.0990195135927845,0.19739555984988158,335.73850599953795,334.6488105590313,0.963606201,0.45360062720910105,12,151,334.6845503344176,55
8971,8894.5,1440356,0.616701738,14.0,5.0990195135927845,0.19739555984988044,335.7572199989393,334.66821775574493,0.944152601,0.45358377225117796,12,151,334.70431517225467,55
8972,8896.0,1439236,0.608289032,14.0,6.082762530298219,0.19739555984988044,335.7759329553422,334.68657905523105,0.938456922,0.4535669197981715,12,150,334.7240800100917,56
8973,8896.5,1440327,0.623611043,14.0,5.0990195135927845,0.19739555984988044,335.7946448689211,334.70283603852556,0.951020838,0.4535500698494303,12,151,334.7438448479288,56
8974,8897.0,1439204,0.63132366,11.0,5.0990195135927845,0.19739555984988158,335.81335573985024,334.7226008763628,0.958794846,0.45353322240430316,12,152,334.7636096857659,55
8975,8898.0,1440293,0.632446634,13.0,5.0990195135927845,0.19739555984988044,335.8320655683039,334.7420080730764,0.959671141,0.4535163774621393,12,152,334.783374523603,55
8976,8899.5,1441364,0.681235364,14.0,6.082762530298219,0.19739555984988044,335.85077435445635,334.7603693725625,1.008681336,0.45349953502228785,12,151,334.8031393614401,56
8977,8900.0,1442460,0.653034311,14.0,5.0990195135927845,0.19739555984988044,335.8694820984816,334.77662635585705,0.980602154,0.4534826950840985,12,152,334.8229041992772,56
8978,8900.5,1443461,0.67329576,14.0,5.0990195135927845,0.19739555984988158,335.8881888005541,334.79639119369415,1.002669974,0.45346585764692104,12,153,334.84434165152425,55
8979,8901.5,1444524,0.671287409,14.0,5.0990195135927845,0.19739555984988044,335.9068944608476,334.8157983904078,1.002377058,0.45344902271010545,12,153,334.8657791037713,55
8980,8903.0,1444458,0.696680222,13.0,6.082762530298219,0.19739555984988044,335.9255990795363,334.8341596898938,1.027537299,0.4534321902730022,12,152,334.88721655601825,56
8981,8903.5,1444402,0.656682386,14.0,5.0990195135927845,0.19739555984988044,335.9443026567942,334.8504166731884,0.986444774,0.4534153603349616,12,153,334.9086540082653,56
8982,8904.0,1444360,0.671552873,14.0,5.0990195135927845,0.19739555984988158,335.96300519279515,334.8701815110255,1.001393065,0.45339853289533455,12,154,334.9300914605123,55
8983,8905.0,1444320,0.6406012,15.0,5.0990195135927845,0.197395559849881,335.9817066877131,334.8895887077391,0.971576168,0.453381707953472,12,154,334.95152891275933,55
8984,8906.5,1444169,0.62792372,13.0,6.082762530298219,0.19739555984988044,336.0004071417218,334.9079500072253,0.958627914,0.4533648855087253,12,153,334.97296636500636,56
8985,8907.0,1444867,0.631603226,14.0,5.0990195135927845,0.19739555984988044,336.0191065549951,334.9242069905198,0.963388768,0.45334806556044577,12,154,334.9944038172534,56
8986,8907.5,1445914,0.644244527,14.0,5.0990195135927845,0.19739555984988158,336.0378049277068,334.9439718283569,0.977470471,0.45333124810798536,12,155,335.01066080054795,55
8987,8908.5,1446950,0.663549084,15.0,5.0990195135927845,0.197395559849881,336.05650226003047,334.96337902507054,0.995599463,0.45331443315069586,12,155,335.0269177838425,55
8988,8910.0,1446910,0.615799449,14.0,6.082762530298219,0.19739555984988044,336.0751985521399,334.9817403245567,0.947883073,0.4532976206879296,12,154,335.04317476713703,56
8989,8910.5,1446844,0.709575179,14.0,5.0990195135927845,0.19739555984988044,336.0938938042085,334.9979973078513,1.042276895,0.45328081071903903,12,155,335.0594317504316,56
8990,8911.0,1446784,0.695483138,14.0,5.0990195135927845,0.19739555984988158,336.11258801641003,335.0177621456884,1.029450653,0.4532640032433768,12,156,335.0756887337262,55
8991,8912.0,1446721,0.614764123,15.0,5.0990195135927845,0.197395559849881,336.1312811889178,335.03716934240197,0.945871786,0.4532471982602959,12,156,335.09194571702074,55
8992,8913.5,1447852,0.621872685,14.0,6.082762530298219,0.19739555984988044,336.14997332190535,335.05553064188814,0.954312077,0.4532303957691494,12,155,335.10820270031536,56
8993,8914.0,1448970,0.633492211,14.0,5.0990195135927845,0.19739555984988044,336.16866441554606,335.07178762518265,0.964526471,0.4532135957692908,12,156,335.12445968360987,56
8994,8914.5,1448084,0.608860247,14.0,5.0990195135927845,0.19739555984988158,336.18735447001336,335.09155246301975,0.940768287,0.45319679826007386,12,157,335.1376405141435,55
8995,8915.5,1447136,0.616040186,15.0,5.0990195135927845,0.197395559849881,336.20604348548045,335.11095965973334,0.94653625,0.4531800032408522,12,157,335.1508213446772,55
8996,8916.0,1446738,0.63093016,13.0,5.0990195135927845,0.19739555984988158,336.2247314621206,335.1307244975705,0.962199852,0.45316321071098026,12,158,335.16400217521084,54
8997,8917.0,1445742,0.639351873,14.0,5.0990195135927845,0.19739555984988044,336.2434184001071,335.15013169428414,0.970614233,0.45314642066981226,12,158,335.1771830057445,54
8998,8917.5,1445667,0.636587983,14.0,5.0990195135927845,0.19739555984988158,336.26210429961304,335.16989653212124,0.970819075,0.45312963311670273,12,159,335.1903638362782,53
8999,8918.5,1444698,0.639796829,15.0,5.0990195135927845,0.197395559849881,336.28078916081154,335.18930372883483,0.970941994,0.45311284805100666,12,159,335.2035446668118,53
9000,8919.0,1444316,0.599546728,13.0,5.0990195135927845,0.19739555984988158,336.2994729838757,335.20906856667193,0.929720263,0.4530960654720791,12,160,335.21672549734546,52
9001,8920.0,1443629,0.624832892,14.0,5.0990195135927845,0.19739555984988044,336.31815576897856,335.2284757633856,0.955590857,0.45307928537927533,12,160,335.2299063278791,52
9002,8920.5,1441187,0.605931806,14.0,5.0990195135927845,0.19739555984988158,336.336837516293,335.2482406012227,0.936346362,0.45306250777195106,12,161,335.25487175445096,51
9003,8921.5,1439022,0.657356755,15.0,5.0990195135927845,0.197395559849881,336.355518225992,335.2676477979363,0.987083096,0.4530457326494619,12,161,335.2798371810228,51
9004,8922.0,1438770,0.643538979,15.0,5.0990195135927845,0.19739555984988158,336.3741978982484,335.2874126357734,0.973691073,0.45302896001116405,12,162,335.3048026075945,50
9005,8923.0,1436642,0.685642591,15.0,5.0990195135927845,0.197395559849881,336.3928765332351,335.306819832487,1.014603894,0.4530121898564137,12,162,335.32976803416636,50
9006,8923.5,1436447,0.665422696,14.0,5.0990195135927845,0.19739555984988158,336.4115541311248,335.3265846703241,0.995330485,0.45299542218456745,12,163,335.3547334607382,49
9007,8924.5,1434207,0.660963344,16.0,5.0990195135927845,0.19739555984988044,336.4302306920902,335.34599186703775,0.989878341,0.452978656994982,12,163,335.37969888731004,49
9008,8930.5,1431897,0.646463501,15.0,5.0990195135927845,0.197395559849881,336.4489062163042,335.36241279348394,0.974506323,0.45296189428701444,12,153,335.4046643138818,56
9009,8931.0,1429791,0.672365733,15.0,5.0990195135927845,0.19739555984988158,336.4675807039391,335.38217763132104,0.999527858,0.4529451340600219,12,154,335.4296297404536,55
9010,8932.0,1430804,0.618064868,16.0,5.0990195135927845,0.19739555984988044,336.4862541551677,335.4015848280347,0.945839779,0.4529283763133619,12,154,335.4537158524785,55
9011,8933.5,1431840,0.648231037,15.0,6.082762530298219,0.197395559849881,336.5049265701626,335.4199461275208,0.975764786,0.45291162104639215,12,153,335.4778019645034,56
9012,8934.0,1431255,0.630502652,15.0,5.0990195135927845,0.197395559849881,336.5235979490961,335.4362031108153,0.957665544,0.4528948682584706,12,154,335.4928878870292,56
9013,8934.5,1430757,0.636602848,15.0,5.0990195135927845,0.19739555984988158,336.5422682921407,335.4559679486524,0.961645087,0.45287811794895544,12,155,335.50797380955504,55
9014,8935.5,1431796,0.65839647,16.0,5.0990195135927845,0.19739555984988044,336.56093759946884,335.47537514536606,0.984110789,0.45286137011720506,12,155,335.52773864739214,55
9015,8937.0,1432839,0.626454173,14.0,6.082762530298219,0.19739555984988044,336.5796058712529,335.4937364448522,0.953688233,0.45284462476257814,12,154,335.54750348522924,56
9016,8937.5,1431727,0.631745051,15.0,5.0990195135927845,0.197395559849881,336.5982731076651,335.50999342814674,0.95721283,0.45282788188443357,12,155,335.5672683230663,56
9017,8938.0,1432761,0.628054231,15.0,5.0990195135927845,0.19739555984988158,336.6169393088777,335.52975826598384,0.954929725,0.4528111414821306,12,156,335.5870331609034,55
9018,8939.0,1429795,0.598232517,16.0,5.0990195135927845,0.19739555984988044,336.63560447506296,335.5491654626975,0.922904457,0.45279440355502837,12,156,335.60994821215957,55
9019,8940.5,1428292,0.613270344,15.0,6.082762530298219,0.197395559849881,336.6542686063929,335.56752676218366,0.943722399,0.4527776681024867,12,155,335.6328632634157,56
9020,8941.0,1428195,0.617759517,15.0,5.0990195135927845,0.197395559849881,336.67293170303986,335.5837837454782,0.940844876,0.45276093512386534,12,156,335.64912024671025,56
9021,8941.5,1428093,0.610053603,15.0,5.0990195135927845,0.19739555984988158,336.6915937651757,335.6035485833153,0.932577021,0.4527442046185245,12,157,335.6653772300048,55
9022,8942.5,1428008,0.615648919,16.0,5.0990195135927845,0.19739555984988044,336.7102547929725,335.6229557800289,0.939260809,0.4527274765858243,12,157,335.68946334202974,55
9023,8944.0,1427931,0.650240984,14.0,6.082762530298219,0.19739555984988044,336.7289147866022,335.64131707951503,0.973080433,0.4527107510251254,12,156,335.7135494540546,56
9024,8944.5,1422082,0.631891014,15.0,5.0990195135927845,0.197395559849881,336.74757374623675,335.65757406280954,0.951238479,0.45269402793578856,12,157,335.7286353765804,56
9025,8945.0,1420521,0.642360886,15.0,5.0990195135927845,0.19739555984988158,336.76623167204804,335.67733890064665,0.961321292,0.4526773073171748,12,158,335.74372129910626,55
9026,8946.0,1420339,0.623679311,16.0,5.0990195135927845,0.19739555984988044,336.78488856420785,335.6967460973603,0.942201533,0.45266058916864554,12,158,335.76348613694336,55
9027,8946.5,1421373,0.619359152,14.0,5.0990195135927845,0.19739555984988158,336.80354442288797,335.7165109351974,0.938581879,0.45264387348956203,12,159,335.78325097478046,54
9028,8947.5,1422391,0.613106211,15.0,5.0990195135927845,0.197395559849881,336.82219924826006,335.73591813191103,0.933107388,0.4526271602792862,12,159,335.80301581261756,54
9029,8948.0,1423401,0.617565353,16.0,5.0990195135927845,0.19739555984988158,336.8408530404959,335.75568296974814,0.936627515,0.45261044953717994,12,160,335.82278065045466,53
9030,8949.0,1422695,0.598532058,16.0,5.0990195135927845,0.19739555984988044,336.85950579976713,335.7750901664618,0.917936512,0.4525937412626054,12,160,335.84569570171084,53
9031,8949.5,1422066,0.590719847,14.0,5.0990195135927845,0.19739555984988158,336.8781575262452,335.7948550042989,0.907723234,0.45257703545492517,12,161,335.868610752967,52
9032,8950.5,1423161,0.607908218,15.0,5.0990195135927845,0.197395559849881,336.8968082201018,335.8142622010125,0.924503455,0.45256033211350183,12,161,335.8848677362616,52
9033,8951.0,1424236,0.621457244,16.0,5.0990195135927845,0.19739555984988158,336.9154578815083,335.8340270388496,0.938731194,0.45254363123769825,12,162,335.90112471955615,51
9034,8952.0,1429658,0.68243526,16.0,5.0990195135927845,0.19739555984988044,336.93410651063624,335.8534342355632,1.000151653,0.45252693282687767,12,162,335.936901534037,51
9035,8952.5,1435167,0.645423271,17.0,5.0990195135927845,0.19739555984988158,336.952754107657,335.8731990734003,0.965220019,0.4525102368804034,12,163,335.9726783485179,50
9036,8953.5,1440651,0.618981586,17.0,5.0990195135927845,0.19739555984988044,336.97140067274177,335.8926062701139,0.938117847,0.45249354339763914,12,163,336.00845516299876,50
9037,8954.0,1449547,0.600759424,16.0,5.0990195135927845,0.19739555984988158,336.99004620606206,335.91237110795106,0.92265783,0.45247685237794877,12,164,336.0442319774796,49
9038,8955.0,1455152,0.636454,17.0,5.0990195135927845,0.19739555984988044,337.008690707789,335.93177830466465,0.957672783,0.4524601638206962,12,164,336.0800087919605,49
9039,8961.0,1464440,0.627064708,16.0,5.0990195135927845,0.19739555984988044,337.0273341780939,335.94819923111083,0.95083213,0.45244347772524585,12,154,336.11578560644136,56
9040,8961.5,1470384,0.650623353,15.0,5.0990195135927845,0.19739555984988158,337.04597661714774,335.96796406894794,0.973920534,0.4524267940909623,12,155,336.15156242092223,55
9041,8962.5,1476378,0.684801889,16.0,5.0990195135927845,0.19739555984988044,337.06461802512183,335.9873712656616,1.012239177,0.4524101129172104,12,155,336.1873392354031,55
9042,8964.0,1474088,0.6796553,14.0,6.082762530298219,0.19739555984988044,337.0832584021871,336.00573256514764,1.004144877,0.4523934342033549,12,154,336.20052006593676,56
9043,8964.5,1472401,0.653225069,15.0,5.0990195135927845,0.197395559849881,337.1018977485146,336.0219895484422,0.976551234,0.4523767579487615,12,155,336.2137008964704,56
9044,8965.0,1471638,0.693002414,16.0,5.0990195135927845,0.19739555984988158,337.1205360642753,336.0417543862793,1.017535221,0.45236008415279527,12,156,336.22436825458885,55
9045,8966.0,1470685,0.690739632,16.0,5.0990195135927845,0.19739555984988044,337.13917334964015,336.06116158299295,1.014563763,0.4523434128148222,12,156,336.23503561270735,55
9046,8967.5,1468562,0.642168949,15.0,6.082762530298219,0.197395559849881,337.15780960477997,336.07952288247907,0.96791273,0.4523267439342081,12,155,336.24570297082585,56
9047,8968.0,1467294,0.619842999,15.0,5.0990195135927845,0.197395559849881,337.17644482986566,336.09577986577364,0.941549686,0.4523100775103192,12,156,336.2563703289443,56
9048,8968.5,1467018,0.657866912,16.0,5.0990195135927845,0.19739555984988158,337.1950790250679,336.11554470361074,0.981804882,0.452293413542522,12,157,336.269551159478,55
9049,8969.5,1466017,0.683479582,16.0,5.0990195135927845,0.19739555984988044,337.2137121905575,336.1349519003244,1.008602754,0.4522767520301831,12,157,336.2827319900117,55
9050,8971.0,1464964,0.636266749,14.0,6.082762530298219,0.19739555984988044,337.23234432650514,336.1533131998105,0.961541826,0.45226009297266945,12,156,336.29591282054537,56
9051,8971.5,1463599,0.627719111,15.0,5.0990195135927845,0.197395559849881,337.2509754330814,336.16957018310507,0.956122927,0.45224343636934805,12,157,336.309093651079,56
9052,8972.0,1462284,0.628223154,16.0,5.0990195135927845,0.19739555984988158,337.2696055104569,336.18933502094217,0.954061498,0.45222678221958634,12,158,336.31976100919746,55
9053,8973.0,1461245,0.654054356,16.0,5.0990195135927845,0.19739555984988044,337.28823455880223,336.2087422176558,0.981745792,0.452210130522752,12,158,336.3304283673159,55
9054,8974.5,1458215,0.63261357,14.0,6.082762530298219,0.19739555984988044,337.30686257828785,336.2271035171419,0.958370688,0.4521934812782127,12,157,336.34109572543446,56
9055,8975.0,1456070,0.646355077,15.0,5.0990195135927845,0.197395559849881,337.32548956908414,336.24336050043644,0.972081394,0.45217683448533663,12,158,336.3517630835529,56
9056,8975.5,1455744,0.629597065,16.0,5.0990195135927845,0.19739555984988158,337.34411553136164,336.26312533827354,0.95412882,0.45216019014349196,12,159,336.36494391408655,55
9057,8976.5,1454967,0.612226895,17.0,5.0990195135927845,0.19739555984988044,337.3627404652906,336.2825325349872,0.939403113,0.4521435482520473,12,159,336.3781247446202,55
9058,8977.0,1458958,0.63289803,14.0,5.0990195135927845,0.19739555984988158,337.38136437104134,336.3022973728243,0.961288993,0.4521269088103713,12,160,336.44227491032944,54
9059,8978.0,1464593,0.63740222,15.0,5.0990195135927845,0.197395559849881,337.3999872487842,336.3217045695379,0.969019978,0.4521102718178331,12,160,336.50642507603874,54
9060,8981.5,1467512,0.64778046,15.0,5.0990195135927845,0.197395559849881,337.41860909868933,336.3384205528929,0.980965172,0.4520936372738018,12,155,336.570575241748,56
9061,8982.0,1472678,0.68305096,15.0,5.0990195135927845,0.19739555984988158,337.4372299209269,336.35818539073,1.018346477,0.45207700517764693,12,156,336.63472540745727,55
9062,8986.0,1473743,0.708700715,13.0,5.0990195135927845,0.19739555984988044,337.455849715667,336.37710981898954,1.045339975,0.4520603755287381,12,150,336.65881151948213,56
9063,8984.5,1474803,0.659028639,14.0,6.082762530298219,0.19739555984988044,337.4744684830797,336.39595388692976,0.995281119,0.4520437483264454,12,155,336.682897631507,56
9064,8985.0,1475771,0.631771071,15.0,5.0990195135927845,0.197395559849881,337.4930862233352,336.4122108702244,0.970041259,0.45202712357013874,12,156,336.704335083754,56
9065,8985.5,1476829,0.650807438,15.0,5.0990195135927845,0.19739555984988158,337.5117029366032,336.4319757080615,0.98970794,0.4520105012591886,12,157,336.72577253600105,55
9066,8991.0,1476245,0.696021767,13.0,6.082762530298219,0.19739555984988044,337.53031862305386,336.4489511199423,1.035347392,0.4519938813929656,12,148,336.7328606599003,56
9067,8991.5,1475264,0.65279211,12.0,6.082762530298219,0.19739555984988044,337.548933282857,336.4652081032368,0.99282704,0.45197726397084065,12,149,336.7399487837996,56
9068,8992.0,1474569,0.678978732,13.0,5.0990195135927845,0.19739555984988044,337.5675469161823,336.48146508653144,1.018718165,0.45196064899218463,12,150,336.7470369076989,56
9069,8992.5,1473604,0.649240412,13.0,5.0990195135927845,0.19739555984988158,337.58615952319985,336.50122992436854,0.989859072,0.4519440364563691,12,151,336.75412503159816,55
9070,8993.5,1473567,0.627138999,14.0,5.0990195135927845,0.19739555984988044,337.6047711040792,336.52063712108213,0.966512814,0.45192742636276534,12,151,336.7755624838452,55
9071,8995.0,1473534,0.698977786,14.0,6.082762530298219,0.19739555984988044,337.62338165899007,336.5389984205683,1.038169943,0.4519108187107453,12,150,336.7969999360922,56
9072,8995.5,1473513,0.639799505,14.0,5.0990195135927845,0.19739555984988044,337.6419911881021,336.5552554038628,0.979221439,0.4518942134996809,12,151,336.8210860481171,56
9073,8996.0,1473469,0.633028903,14.0,5.0990195135927845,0.19739555984988158,337.66059969158493,336.5750202416999,0.973007959,0.4518776107289444,12,152,336.84517216014194,55
9074,8997.0,1473417,0.64277613,15.0,5.0990195135927845,0.197395559849881,337.67920716960816,336.5944274384135,0.98284528,0.4518610103979082,12,152,336.8692582721668,55
9075,8998.5,1473370,0.657115056,14.0,6.082762530298219,0.19739555984988044,337.6978136223412,336.6127887378997,0.996457789,0.4518444125059451,12,151,336.89334438419166,56
9076,8999.0,1473344,0.709857063,14.0,5.0990195135927845,0.19739555984988044,337.7164190499536,336.6290457211942,1.050387024,0.4518278170524279,12,152,336.9147818364387,56
9077,8999.5,1473298,0.647521129,14.0,5.0990195135927845,0.19739555984988158,337.7350234526147,336.6488105590313,0.985880918,0.45181122403672985,12,153,336.9362192886857,55
9078,9000.5,1473170,0.661320394,15.0,5.0990195135927845,0.197395559849881,337.75362683049394,336.66821775574493,0.99920226,0.4517946334582243,12,153,336.94330741258506,55
9079,9002.0,1472322,0.638786457,15.0,6.082762530298219,0.197395559849881,337.77222918376066,336.68657905523105,0.977696034,0.45177804531628474,12,152,336.9503955364844,56
9080,9002.5,1472148,0.669446678,15.0,5.0990195135927845,0.197395559849881,337.790830512584,336.70283603852556,1.006938062,0.45176145961028513,12,153,336.9574836603837,56
9081,9003.0,1471197,0.644939103,12.0,5.0990195135927845,0.19739555984988158,337.80943081713343,336.7226008763628,0.985967587,0.45174487633959964,12,154,336.96457178428295,55
9082,9004.0,1472397,0.654117054,14.0,5.0990195135927845,0.19739555984988044,337.8280300975779,336.7420080730764,0.993640813,0.45172829550360233,12,154,336.98600923653,55
9083,9005.5,1473673,0.647725341,15.0,6.082762530298219,0.197395559849881,337.8466283540867,336.7603693725624,0.988397775,0.4517117171016679,12,153,337.007446688777,56
9084,9006.0,1474777,0.624626459,15.0,5.0990195135927845,0.197395559849881,337.8652255868288,336.77662635585705,0.966913828,0.4516951411331711,12,154,337.03153280080187,56
9085,9006.5,1475846,0.642404289,15.0,5.0990195135927845,0.19739555984988158,337.88382179597335,336.79639119369415,0.982899186,0.4516785675974868,12,155,337.05561891282673,55
9086,9007.5,1474828,0.670092914,16.0,5.0990195135927845,0.19739555984988044,337.9024169816893,336.8157983904078,1.010647944,0.45166199649399036,12,155,337.066708237767,55
9087,9009.0,1473730,0.649042471,15.0,6.082762530298219,0.197395559849881,337.9210111441456,336.83415968989385,0.986870138,0.4516454278220572,12,154,337.0777975627072,56
9088,9009.5,1474799,0.642502274,15.0,5.0990195135927845,0.197395559849881,337.93960428351124,336.8504166731884,0.980373452,0.4516288615810629,12,155,337.08888688764733,56
9089,9010.0,1473743,0.661818982,15.0,5.0990195135927845,0.19739555984988158,337.95819639995494,336.8701815110255,1.000463648,0.4516122977703834,12,156,337.0999762125876,55
9090,9011.0,1474840,0.633820611,16.0,5.0990195135927845,0.19739555984988044,337.9767874936456,336.88958870773916,0.971271206,0.451595736389395,12,156,337.11106553752785,55
9091,9012.5,1473930,0.635341259,15.0,6.082762530298219,0.197395559849881,337.99537756475195,336.9079500072253,0.971187046,0.4515791774374738,12,155,337.1221548624681,56
9092,9013.0,1473683,0.642452615,15.0,5.0990195135927845,0.197395559849881,338.01396661344273,336.9242069905198,0.976374209,0.4515626209139965,12,156,337.13324418740837,56
9093,9013.5,1472632,0.676939149,15.0,5.0990195135927845,0.19739555984988158,338.03255463988665,336.9439718283569,1.009575877,0.45154606681834,12,157,337.1443335123486,55
9094,9014.5,1473985,0.659619754,16.0,5.0990195135927845,0.19739555984988044,338.05114164425225,336.96337902507054,0.995080645,0.4515295151498812,12,157,337.16730709369875,55
9095,9016.0,1475212,0.63438639,15.0,6.082762530298219,0.197395559849881,338.0697276267082,336.9817403245567,0.971590304,0.4515129659079976,12,156,337.19028067504894,56
9096,9016.5,1474439,0.683393507,15.0,5.0990195135927845,0.197395559849881,338.088312587423,336.9979973078513,1.0192045809999999,0.45149641909206645,12,157,337.2132542563992,56
9097,9017.0,1475640,0.687355171,15.0,5.0990195135927845,0.19739555984988158,338.1068965265651,337.0177621456884,1.024157428,0.45147987470146567,12,158,337.23622783774937,55
9098,9018.0,1473566,0.690093148,16.0,5.0990195135927845,0.19739555984988044,338.125479444303,337.037169342402,1.026960288,0.45146333273557304,12,158,337.2592014190995,55
9099,9019.5,1474799,0.654996482,15.0,6.082762530298219,0.197395559849881,338.144061340805,337.05553064188814,0.99315184,0.451446793193767,12,157,337.2821750004496,56
9100,9020.0,1474632,0.652328903,15.0,5.0990195135927845,0.197395559849881,338.1626422162396,337.07178762518265,0.993681304,0.45143025607542575,12,158,337.3051485817998,56
9101,9020.5,1475441,0.665210176,15.0,5.0990195135927845,0.19739555984988158,338.181222070775,337.09155246301975,1.005195439,0.451413721379928,12,159,337.32812216315,55
9102,9021.5,1474836,0.632087359,16.0,5.0990195135927845,0.19739555984988044,338.19980090457943,337.1109596597334,0.972291083,0.4513971891066526,12,159,337.3432080856758,55
9103,9022.0,1474294,0.621062669,14.0,5.0990195135927845,0.19739555984988158,338.2183787178212,337.1307244975705,0.962165806,0.4513806592549788,12,160,337.3582940082017,54
9104,9023.0,1473416,0.652527808,15.0,5.0990195135927845,0.197395559849881,338.23695551066845,337.15013169428414,0.991363066,0.45136413182428575,12,160,337.37147483873537,54
9105,9023.5,1472415,0.621652546,16.0,5.0990195135927845,0.19739555984988158,338.25553128328926,337.16989653212124,0.959503812,0.45134760681395303,12,161,337.38465566926897,53
9106,9024.5,1471652,0.649398019,16.0,5.0990195135927845,0.19739555984988044,338.2741060358517,337.1893037288349,0.989186398,0.45133108422336043,12,161,337.39532302738746,53
9107,9025.0,1470704,0.649197086,14.0,5.0990195135927845,0.19739555984988158,338.2926797685238,337.20906856667193,0.986459244,0.45131456405188797,12,162,337.4059903855059,52
9108,9026.0,1470058,0.641115009,15.0,5.0990195135927845,0.197395559849881,338.31125248147356,337.22847576338563,0.97893401,0.45129804629891596,12,162,337.4166577436244,52
9109,9026.5,1469040,0.612503295,16.0,5.0990195135927845,0.19739555984988158,338.3298241748689,337.24824060122273,0.949864418,0.4512815309638248,12,163,337.42732510174284,51
9110,9027.5,1468652,0.637391922,16.0,5.0990195135927845,0.19739555984988044,338.3483948488777,337.2676477979363,0.975288166,0.4512650180459951,12,163,337.4405059322765,51
9111,9028.0,1467649,0.65843475,17.0,5.0990195135927845,0.19739555984988158,338.3669645036679,337.2874126357734,0.994936897,0.45124850754480794,12,164,337.45368676281015,50
9112,9029.0,1464433,0.643273026,17.0,5.0990195135927845,0.19739555984988044,338.3855331394071,337.306819832487,0.979164203,0.45123199945964426,12,164,337.468772685336,50
9113,9029.5,1462848,0.640364495,16.0,5.0990195135927845,0.19739555984988158,338.40410075626323,337.3265846703241,0.975657063,0.4512154937898856,12,165,337.4838586078618,49
9114,9030.5,1462803,0.614712156,17.0,5.0990195135927845,0.19739555984988044,338.42266735440387,337.34599186703775,0.948203872,0.4511989905349135,12,165,337.49894453038763,49
9115,9036.5,1460276,0.642635166,16.0,5.0990195135927845,0.19739555984988044,338.4412329339968,337.36241279348394,0.974380576,0.45118248969410985,12,155,337.51403045291346,56
9116,9037.0,1460226,0.65278733,16.0,5.0990195135927845,0.19739555984988158,338.4597974952095,337.38217763132104,0.984962682,0.4511659912668565,12,156,337.5272112834471,55
9117,9038.0,1460149,0.693325869,17.0,5.0990195135927845,0.19739555984988044,338.4783610382096,337.4015848280347,1.025736515,0.45114949525253584,12,156,337.54039211398083,55
9118,9039.5,1459669,0.628874173,15.0,6.082762530298219,0.197395559849881,338.49692356316467,337.41994612752075,0.96074816,0.45113300165053044,12,155,337.5510594720993,56
9119,9040.0,1458718,0.663973001,16.0,5.0990195135927845,0.19739555984988044,338.5154850702421,337.4362031108153,0.997085829,0.4511165104602229,12,156,337.56172683021776,56
